_nwb_path,_table_index,subject_id,parent_region_id,parent_region_acronym,parent_region_name,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,well_isolated,axis_weight,parent_region_order,coverage_eligible
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1088,640890,1089,HPF,Hippocampal formation,7300.0,1500.0,4350.0,true,-0.025620635117257182,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1148,640890,1089,HPF,Hippocampal formation,6925.0,3050.0,3150.0,true,0.002488182362062728,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1170,640890,1089,HPF,Hippocampal formation,7075.0,2825.0,2950.0,true,0.0031803968631579534,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1176,640890,1089,HPF,Hippocampal formation,7150.0,2800.0,2925.0,true,0.006301751842946671,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1183,640890,1089,HPF,Hippocampal formation,7175.0,2725.0,2850.0,true,-0.0035842516512817643,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1185,640890,1089,HPF,Hippocampal formation,7275.0,2625.0,2800.0,true,-0.003111507656886542,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1190,640890,1089,HPF,Hippocampal formation,7300.0,2600.0,2775.0,true,0.005277580581100845,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1191,640890,1089,HPF,Hippocampal formation,7300.0,2600.0,2775.0,true,0.029639850643040463,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1192,640890,1089,HPF,Hippocampal formation,7325.0,2575.0,2775.0,true,0.0,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1194,640890,1089,HPF,Hippocampal formation,7325.0,2575.0,2750.0,true,-0.005796780477623455,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1198,640890,1089,HPF,Hippocampal formation,7350.0,2550.0,2750.0,true,-0.00044861164735367286,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1200,640890,1089,HPF,Hippocampal formation,7350.0,2550.0,2750.0,true,-0.0020828565045803204,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1202,640890,1089,HPF,Hippocampal formation,7400.0,2525.0,2725.0,true,0.0066840874146002335,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1207,640890,1089,HPF,Hippocampal formation,7450.0,2475.0,2700.0,true,-0.0003780854535989395,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1208,640890,1089,HPF,Hippocampal formation,7450.0,2475.0,2700.0,true,-0.00936255514080722,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1210,640890,1089,HPF,Hippocampal formation,7450.0,2475.0,2700.0,true,-0.002517356801280342,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1214,640890,1089,HPF,Hippocampal formation,7475.0,2425.0,2675.0,true,-0.04811818841538329,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1221,640890,1089,HPF,Hippocampal formation,7500.0,2400.0,2650.0,true,-0.0031093199642377835,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1226,640890,1089,HPF,Hippocampal formation,7550.0,2350.0,2625.0,true,-0.005360965615355203,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1227,640890,1089,HPF,Hippocampal formation,7550.0,2350.0,2625.0,true,0.009733775617525642,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1230,640890,1089,HPF,Hippocampal formation,7575.0,2300.0,2600.0,true,-0.0029514317633268367,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1385,640890,1089,HPF,Hippocampal formation,7400.0,2525.0,2725.0,true,0.0076274436924192454,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1387,640890,1089,HPF,Hippocampal formation,7450.0,2475.0,2700.0,true,0.0022656552672808096,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1389,640890,1089,HPF,Hippocampal formation,7500.0,2400.0,2650.0,true,0.013124438098975072,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1407,640890,1089,HPF,Hippocampal formation,7475.0,2425.0,2675.0,true,0.04698335923022332,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1414,640890,1089,HPF,Hippocampal formation,7300.0,2600.0,2800.0,true,-0.00012267181978501196,11,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,1415,640890,1089,HPF,Hippocampal formation,7475.0,2425.0,2675.0,true,0.00021925596156760837,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,62,642504,1089,HPF,Hippocampal formation,7400.0,2050.0,4875.0,true,-0.004613259936152646,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,69,642504,1089,HPF,Hippocampal formation,7350.0,1950.0,4850.0,true,-0.01913886582271439,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,72,642504,1089,HPF,Hippocampal formation,7325.0,1900.0,4850.0,true,-0.0034295441287405587,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,80,642504,1089,HPF,Hippocampal formation,7300.0,1850.0,4850.0,true,0.037707330054818425,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,81,642504,1089,HPF,Hippocampal formation,7350.0,1875.0,4850.0,true,-0.000873280758138519,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,84,642504,1089,HPF,Hippocampal formation,7300.0,1850.0,4850.0,true,0.006430862233424057,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,85,642504,1089,HPF,Hippocampal formation,7300.0,1850.0,4850.0,true,0.011478351657354958,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,88,642504,1089,HPF,Hippocampal formation,7300.0,1825.0,4850.0,true,-0.012563213542163108,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,90,642504,1089,HPF,Hippocampal formation,7300.0,1825.0,4850.0,true,-0.005187699451120645,11,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,91,642504,1089,HPF,Hippocampal formation,7300.0,1825.0,4850.0,true,0.003943243954145202,11,true
