_nwb_path,subject_id,ecephys_session_id,recording_day,session_number,is_technically_valid,is_good_session,engaged_1_start_time,engaged_1_stop_time,no_reward_start_time,no_reward_stop_time,engaged_2_start_time,engaged_2_stop_time,transition_id,transition_order,pre_block,post_block,pseudo_block,effect_direction_multiplier,real_boundary_time,pseudo_boundary_time,real_pre_coverage_start,real_pre_coverage_stop,real_post_coverage_start,real_post_coverage_stop,pseudo_coverage_start,pseudo_coverage_stop,boundary_values_valid,latency_direction_multiplier,real_time_window_complete,pseudo_time_window_complete,time_window_seconds,time_bin_width_seconds,trial_window_count,trial_bin_width,effect_window_seconds,pseudo_boundary_definition,included_in_transition_analysis,boundary_status
https://dandiarchive.s3.amazonaws.com/blobs/e00/438/e0043830-9418-4875-88b6-c0b5aefca5ae,614547,1181096406,EPHYS_1,1,true,false,37.61688,919.13677,919.82067,2408.68241,2427.44771,3940.43018,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2408.68241,1664.25154,919.82067,2408.68241,2408.68241,3940.43018,919.82067,2408.68241,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/e52/a35/e52a35c1-68c0-4750-9822-c73be5911a37,614547,1181324124,EPHYS_2,2,true,false,37.13113,924.35597,924.48936,2425.12767,2425.14426,3940.26199,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,924.48936,480.74354999999997,37.13113,924.48936,924.48936,2425.12767,37.13113,924.35597,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/e52/a35/e52a35c1-68c0-4750-9822-c73be5911a37,614547,1181324124,EPHYS_2,2,true,false,37.13113,924.35597,924.48936,2425.12767,2425.14426,3940.26199,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2425.12767,1674.808515,924.48936,2425.12767,2425.12767,3940.26199,924.48936,2425.12767,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/0bd/fcc/0bdfccec-c7f5-413e-b52d-4ad1895672fa,614608,1187668018,EPHYS_2,2,true,false,425.40741,1309.77917,1309.79538,2812.83535,2813.58551,4332.30652,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1309.79538,867.59329,425.40741,1309.79538,1309.79538,2812.83535,425.40741,1309.77917,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/0bd/fcc/0bdfccec-c7f5-413e-b52d-4ad1895672fa,614608,1187668018,EPHYS_2,2,true,false,425.40741,1309.77917,1309.79538,2812.83535,2813.58551,4332.30652,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2812.83535,2061.315365,1309.79538,2812.83535,2812.83535,4332.30652,1309.79538,2812.83535,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/170/d5f/170d5fde-4cd2-400a-9e5e-40fbcb9b6985,614608,1188138256,EPHYS_4,4,true,false,191.83687,1081.44759,1082.1976,2576.88134,2577.6314,4093.69928,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1082.1976,636.64223,191.83687,1082.1976,1082.1976,2576.88134,191.83687,1081.44759,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/170/d5f/170d5fde-4cd2-400a-9e5e-40fbcb9b6985,614608,1188138256,EPHYS_4,4,true,false,191.83687,1081.44759,1082.1976,2576.88134,2577.6314,4093.69928,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2576.88134,1829.53947,1082.1976,2576.88134,2576.88134,4093.69928,1082.1976,2576.88134,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,EPHYS_1,1,true,true,47.35041,935.05967,935.47474,2433.14503,2433.89388,3951.05167,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,935.47474,491.20504,47.35041,935.47474,935.47474,2433.14503,47.35041,935.05967,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,EPHYS_1,1,true,true,47.35041,935.05967,935.47474,2433.14503,2433.89388,3951.05167,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2433.14503,1684.3098850000001,935.47474,2433.14503,2433.14503,3951.05167,935.47474,2433.14503,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,EPHYS_3,3,true,true,158.87267,1045.54712,1045.56316,2545.55211,2546.30139,4060.56854,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1045.56316,602.209895,158.87267,1045.56316,1045.56316,2545.55211,158.87267,1045.54712,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,EPHYS_3,3,true,true,158.87267,1045.54712,1045.56316,2545.55211,2546.30139,4060.56854,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2545.55211,1795.5576350000001,1045.56316,2545.55211,2545.55211,4060.56854,1045.56316,2545.55211,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/333/44c/33344c82-0b1b-48ac-b5b1-ba6eac47f6e2,615047,1191375883,EPHYS_3,3,true,false,127.4531,1016.44388,1017.16203,2506.67365,2515.66407,4027.71309,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1017.16203,571.94849,127.4531,1017.16203,1017.16203,2506.67365,127.4531,1016.44388,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/333/44c/33344c82-0b1b-48ac-b5b1-ba6eac47f6e2,615047,1191375883,EPHYS_3,3,true,false,127.4531,1016.44388,1017.16203,2506.67365,2515.66407,4027.71309,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2506.67365,1761.91784,1017.16203,2506.67365,2506.67365,4027.71309,1017.16203,2506.67365,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,615047,1190892228,EPHYS_1,1,true,false,137.59487,1025.72046,1026.45368,2513.76364,2522.7547,4044.6111,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1026.45368,581.657665,137.59487,1026.45368,1026.45368,2513.76364,137.59487,1025.72046,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,615047,1190892228,EPHYS_1,1,true,false,137.59487,1025.72046,1026.45368,2513.76364,2522.7547,4044.6111,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2513.76364,1770.10866,1026.45368,2513.76364,2513.76364,4044.6111,1026.45368,2513.76364,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9b5/21d/9b521df8-c80b-4305-b5f5-6830e47015dc,615047,1191631184,EPHYS_4,4,true,false,142.42776,1032.33818,1032.7715,2525.31981,2534.34419,4043.32226,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1032.7715,587.38297,142.42776,1032.7715,1032.7715,2525.31981,142.42776,1032.33818,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9b5/21d/9b521df8-c80b-4305-b5f5-6830e47015dc,615047,1191631184,EPHYS_4,4,true,false,142.42776,1032.33818,1032.7715,2525.31981,2534.34419,4043.32226,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2525.31981,1779.045655,1032.7715,2525.31981,2525.31981,4043.32226,1032.7715,2525.31981,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/a25/64a/a2564a07-a0cb-4376-b229-bb8586440a65,615047,1191131853,EPHYS_2,2,true,false,155.47421,1041.43164,1042.16508,2541.50247,2542.236,4063.17445,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1042.16508,598.452925,155.47421,1042.16508,1042.16508,2541.50247,155.47421,1041.43164,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/a25/64a/a2564a07-a0cb-4376-b229-bb8586440a65,615047,1191131853,EPHYS_2,2,true,false,155.47421,1041.43164,1042.16508,2541.50247,2542.236,4063.17445,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2541.50247,1791.833775,1042.16508,2541.50247,2541.50247,4063.17445,1042.16508,2541.50247,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,EPHYS_2,2,true,true,120.66415,1015.27711,1015.5112,2512.62975,2513.23051,4021.37516,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1015.5112,567.97063,120.66415,1015.5112,1015.5112,2512.62975,120.66415,1015.27711,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,EPHYS_2,2,true,true,120.66415,1015.27711,1015.5112,2512.62975,2513.23051,4021.37516,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2512.62975,1764.070475,1015.5112,2512.62975,2512.62975,4021.37516,1015.5112,2512.62975,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,1198130743,EPHYS_4,4,true,false,119.20427,1015.35216,1015.58608,2510.10339,2510.33694,4020.1836,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1015.58608,567.278215,119.20427,1015.58608,1015.58608,2510.10339,119.20427,1015.35216,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,1198130743,EPHYS_4,4,true,false,119.20427,1015.35216,1015.58608,2510.10339,2510.33694,4020.1836,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2510.10339,1762.8447350000001,1015.58608,2510.10339,2510.10339,4020.1836,1015.58608,2510.10339,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,1197967151,EPHYS_3,3,true,false,188.03872,1080.38343,1080.66731,2585.71003,2585.96071,4088.73476,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1080.66731,634.211075,188.03872,1080.66731,1080.66731,2585.71003,188.03872,1080.38343,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,1197967151,EPHYS_3,3,true,false,188.03872,1080.38343,1080.66731,2585.71003,2585.96071,4088.73476,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2585.71003,1833.18867,1080.66731,2585.71003,2585.71003,4088.73476,1080.66731,2585.71003,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,EPHYS_1,1,true,true,146.43726,1042.23464,1042.81875,2542.27299,2542.82333,4049.46736,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1042.81875,594.3359499999999,146.43726,1042.81875,1042.81875,2542.27299,146.43726,1042.23464,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,EPHYS_1,1,true,true,146.43726,1042.23464,1042.81875,2542.27299,2542.82333,4049.46736,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2542.27299,1792.54587,1042.81875,2542.27299,2542.27299,4049.46736,1042.81875,2542.27299,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,1194411467,EPHYS_1,1,true,true,63.85607,957.78384,958.01772,2450.99942,2451.25018,3964.51579,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,958.01772,510.81995500000005,63.85607,958.01772,958.01772,2450.99942,63.85607,957.78384,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,1194411467,EPHYS_1,1,true,true,63.85607,957.78384,958.01772,2450.99942,2451.25018,3964.51579,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2450.99942,1704.50857,958.01772,2450.99942,2450.99942,3964.51579,958.01772,2450.99942,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,1195036753,EPHYS_4,4,true,true,121.01783,1018.70036,1018.95098,2510.98208,2511.4158,4022.15161,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1018.95098,569.859095,121.01783,1018.95098,1018.95098,2510.98208,121.01783,1018.70036,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,1195036753,EPHYS_4,4,true,true,121.01783,1018.70036,1018.95098,2510.98208,2511.4158,4022.15161,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2510.98208,1764.9665300000001,1018.95098,2510.98208,2510.98208,4022.15161,1018.95098,2510.98208,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,1194850630,EPHYS_3,3,true,true,177.72409,1065.54552,1065.96269,2576.25954,2576.49342,4082.32,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1065.96269,621.6348049999999,177.72409,1065.96269,1065.96269,2576.25954,177.72409,1065.54552,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,1194850630,EPHYS_3,3,true,true,177.72409,1065.54552,1065.96269,2576.25954,2576.49342,4082.32,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2576.25954,1821.1111150000002,1065.96269,2576.25954,2576.25954,4082.32,1065.96269,2576.25954,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,1199249150,EPHYS_3,3,true,false,117.23098,1014.02853,1014.26484,2510.63056,2511.33154,4020.86124,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1014.26484,565.629755,117.23098,1014.26484,1014.26484,2510.63056,117.23098,1014.02853,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,1199249150,EPHYS_3,3,true,false,117.23098,1014.02853,1014.26484,2510.63056,2511.33154,4020.86124,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2510.63056,1762.4477000000002,1014.26484,2510.63056,2510.63056,4020.86124,1014.26484,2510.63056,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,EPHYS_1,1,true,true,126.5236,1024.95568,1025.15604,2524.19302,2524.42681,4027.20148,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1025.15604,575.73964,126.5236,1025.15604,1025.15604,2524.19302,126.5236,1024.95568,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,1198796984,EPHYS_1,1,true,true,126.5236,1024.95568,1025.15604,2524.19302,2524.42681,4027.20148,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2524.19302,1774.6745300000002,1025.15604,2524.19302,2524.19302,4027.20148,1025.15604,2524.19302,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,EPHYS_2,2,true,true,124.67567,1018.80241,1018.88692,2520.15861,2520.3929,4033.00819,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1018.88692,571.73904,124.67567,1018.88692,1018.88692,2520.15861,124.67567,1018.80241,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,EPHYS_2,2,true,true,124.67567,1018.80241,1018.88692,2520.15861,2520.3929,4033.00819,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2520.15861,1769.522765,1018.88692,2520.15861,2520.15861,4033.00819,1018.88692,2520.15861,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,1199448636,EPHYS_4,4,true,false,125.1054,1023.52199,1023.73939,2515.92012,2516.22083,4025.09951,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1023.73939,574.3136949999999,125.1054,1023.73939,1023.73939,2515.92012,125.1054,1023.52199,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,1199448636,EPHYS_4,4,true,false,125.1054,1023.52199,1023.73939,2515.92012,2516.22083,4025.09951,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2515.92012,1769.8297550000002,1023.73939,2515.92012,2515.92012,4025.09951,1023.73939,2515.92012,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,1208664393,EPHYS_3,3,true,false,344.02636,1240.84115,1241.20828,2739.5449,2739.77894,4246.55593,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1241.20828,792.433755,344.02636,1241.20828,1241.20828,2739.5449,344.02636,1240.84115,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,1208664393,EPHYS_3,3,true,false,344.02636,1240.84115,1241.20828,2739.5449,2739.77894,4246.55593,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2739.5449,1990.3765899999999,1241.20828,2739.5449,2739.5449,4246.55593,1241.20828,2739.5449,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,EPHYS_2,2,true,true,130.57485,1029.15811,1029.20841,2528.94617,2529.18035,4033.40541,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1029.20841,579.86648,130.57485,1029.20841,1029.20841,2528.94617,130.57485,1029.15811,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,1208053773,EPHYS_2,2,true,true,130.57485,1029.15811,1029.20841,2528.94617,2529.18035,4033.40541,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2528.94617,1779.0772900000002,1029.20841,2528.94617,2528.94617,4033.40541,1029.20841,2528.94617,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,EPHYS_4,4,true,true,141.3899,1039.27292,1039.32273,2533.89136,2534.10921,4045.90545,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1039.32273,590.33141,141.3899,1039.32273,1039.32273,2533.89136,141.3899,1039.27292,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,EPHYS_4,4,true,true,141.3899,1039.27292,1039.32273,2533.89136,2534.10921,4045.90545,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2533.89136,1786.6070450000002,1039.32273,2533.89136,2533.89136,4045.90545,1039.32273,2533.89136,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,EPHYS_3,3,true,true,163.4613,1061.69435,1062.06131,2554.52638,2554.76034,4065.82476,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1062.06131,612.577825,163.4613,1062.06131,1062.06131,2554.52638,163.4613,1061.69435,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,1200659846,EPHYS_3,3,true,true,163.4613,1061.69435,1062.06131,2554.52638,2554.76034,4065.82476,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2554.52638,1808.293845,1062.06131,2554.52638,2554.52638,4065.82476,1062.06131,2554.52638,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,EPHYS_2,2,true,true,208.68786,1102.33062,1102.83104,2604.73713,2605.10406,4111.58141,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1102.83104,655.50924,208.68786,1102.83104,1102.83104,2604.73713,208.68786,1102.33062,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,EPHYS_2,2,true,true,208.68786,1102.33062,1102.83104,2604.73713,2605.10406,4111.58141,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2604.73713,1853.784085,1102.83104,2604.73713,2604.73713,4111.58141,1102.83104,2604.73713,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,1200260055,EPHYS_1,1,true,false,169.70224,1062.07974,1062.3135,2565.75463,2566.00668,4074.08487,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1062.3135,615.89099,169.70224,1062.3135,1062.3135,2565.75463,169.70224,1062.07974,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,1200260055,EPHYS_1,1,true,false,169.70224,1062.07974,1062.3135,2565.75463,2566.00668,4074.08487,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2565.75463,1814.0340649999998,1062.3135,2565.75463,2565.75463,4074.08487,1062.3135,2565.75463,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,EPHYS_4,4,true,true,127.43348,1025.81746,1026.07008,2523.55409,2523.793,4030.60007,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1026.07008,576.62547,127.43348,1026.07008,1026.07008,2523.55409,127.43348,1025.81746,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,EPHYS_4,4,true,true,127.43348,1025.81746,1026.07008,2523.55409,2523.793,4030.60007,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2523.55409,1774.812085,1026.07008,2523.55409,2523.55409,4030.60007,1026.07008,2523.55409,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,1202644967,EPHYS_2,2,true,true,179.91899,1076.84921,1077.0829,2572.43366,2572.60038,4081.66305,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1077.0829,628.3841,179.91899,1077.0829,1077.0829,2572.43366,179.91899,1076.84921,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
