_nwb_path,subject_id,ecephys_session_id,recording_day,session_number,reward_block,block_order,block_start_time,block_stop_time,block_duration_seconds,block_start_from_session_seconds,block_stop_from_session_seconds,first_trial_table_index,last_trial_table_index,n_trials,is_technically_valid,is_good_session
https://dandiarchive.s3.amazonaws.com/blobs/f8f/a8d/f8fa8d9d-b477-4570-875d-852aa7c507d4,608671,1178693650,EPHYS_4,4,engaged_1,1,37.73275,922.62181,884.88906,0.0,884.88906,0,206,207,true,false
https://dandiarchive.s3.amazonaws.com/blobs/f8f/a8d/f8fa8d9d-b477-4570-875d-852aa7c507d4,608671,1178693650,EPHYS_4,4,no_reward,2,922.87188,2425.16114,1502.28926,885.13913,2387.42839,207,363,157,true,false
https://dandiarchive.s3.amazonaws.com/blobs/f8f/a8d/f8fa8d9d-b477-4570-875d-852aa7c507d4,608671,1178693650,EPHYS_4,4,engaged_2,3,2425.91128,3941.72979,1515.81851,2388.1785299999997,3903.9970399999997,364,638,275,true,false
https://dandiarchive.s3.amazonaws.com/blobs/fe8/82f/fe882f8d-cadd-49b7-a088-3f7605d8b083,608671,1178173272,EPHYS_2,2,engaged_1,1,37.75824,923.91584,886.1576,0.0,886.1576,0,145,146,true,false
https://dandiarchive.s3.amazonaws.com/blobs/fe8/82f/fe882f8d-cadd-49b7-a088-3f7605d8b083,608671,1178173272,EPHYS_2,2,no_reward,2,932.68925,2425.13751,1492.4482600000001,894.93101,2387.37927,146,300,155,true,false
https://dandiarchive.s3.amazonaws.com/blobs/fe8/82f/fe882f8d-cadd-49b7-a088-3f7605d8b083,608671,1178173272,EPHYS_2,2,engaged_2,3,2425.90412,3944.6748,1518.7706799999996,2388.14588,3906.9165599999997,301,490,190,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0ab/b29/0abb2952-5419-4c3b-b848-d58b590e49b5,608672,1174790219,EPHYS_2,2,engaged_1,1,37.60836,925.78364,888.17528,0.0,888.17528,0,184,185,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0ab/b29/0abb2952-5419-4c3b-b848-d58b590e49b5,608672,1174790219,EPHYS_2,2,no_reward,2,926.4674,2418.21497,1491.74757,888.85904,2380.60661,185,335,151,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0ab/b29/0abb2952-5419-4c3b-b848-d58b590e49b5,608672,1174790219,EPHYS_2,2,engaged_2,3,2427.22275,3939.35388,1512.1311300000002,2389.6143899999997,3901.74552,336,653,318,true,false
https://dandiarchive.s3.amazonaws.com/blobs/45e/b63/45eb632e-a7df-4d91-b0ea-ab8ff3512409,608672,1175253205,EPHYS_4,4,engaged_1,1,37.28827,924.94789,887.65962,0.0,887.65962,0,202,203,true,false
https://dandiarchive.s3.amazonaws.com/blobs/45e/b63/45eb632e-a7df-4d91-b0ea-ab8ff3512409,608672,1175253205,EPHYS_4,4,no_reward,2,925.46426,2420.8315,1495.3672399999998,888.17599,2383.5432299999998,203,359,157,true,false
https://dandiarchive.s3.amazonaws.com/blobs/45e/b63/45eb632e-a7df-4d91-b0ea-ab8ff3512409,608672,1175253205,EPHYS_4,4,engaged_2,3,2420.84802,3937.31501,1516.46699,2383.55975,3900.02674,360,637,278,true,false
https://dandiarchive.s3.amazonaws.com/blobs/bee/4c8/bee4c859-5d34-4bb8-aff9-c839f7465d57,608672,1174553025,EPHYS_1,1,engaged_1,1,38.39013,923.82976,885.43963,0.0,885.43963,0,161,162,true,false
https://dandiarchive.s3.amazonaws.com/blobs/bee/4c8/bee4c859-5d34-4bb8-aff9-c839f7465d57,608672,1174553025,EPHYS_1,1,no_reward,2,933.2712,2420.36547,1487.09427,894.88107,2381.97534,162,321,160,true,false
https://dandiarchive.s3.amazonaws.com/blobs/bee/4c8/bee4c859-5d34-4bb8-aff9-c839f7465d57,608672,1174553025,EPHYS_1,1,engaged_2,3,2421.11527,3945.1584,1524.04313,2382.7251399999996,3906.7682699999996,322,570,249,true,false
https://dandiarchive.s3.amazonaws.com/blobs/ecf/4b0/ecf4b0b7-074f-487d-974c-a5188c39f67e,608672,1175067685,EPHYS_3,3,engaged_1,1,37.50336,927.08001,889.57665,0.0,889.57665,0,205,206,true,false
https://dandiarchive.s3.amazonaws.com/blobs/ecf/4b0/ecf4b0b7-074f-487d-974c-a5188c39f67e,608672,1175067685,EPHYS_3,3,no_reward,2,927.09616,2424.89864,1497.8024799999998,889.5928,2387.3952799999997,206,361,156,true,false
https://dandiarchive.s3.amazonaws.com/blobs/ecf/4b0/ecf4b0b7-074f-487d-974c-a5188c39f67e,608672,1175067685,EPHYS_3,3,engaged_2,3,2425.64905,3937.67971,1512.03066,2388.14569,3900.1763499999997,362,564,203,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0e3/8be/0e38be1e-c081-4521-86c7-d316a3aa6a09,611160,1176580734,EPHYS_2,2,engaged_1,1,37.66674,922.03887,884.37213,0.0,884.37213,0,173,174,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0e3/8be/0e38be1e-c081-4521-86c7-d316a3aa6a09,611160,1176580734,EPHYS_2,2,no_reward,2,922.7891,2420.45843,1497.6693300000002,885.12236,2382.79169,174,335,162,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0e3/8be/0e38be1e-c081-4521-86c7-d316a3aa6a09,611160,1176580734,EPHYS_2,2,engaged_2,3,2421.20868,3938.06102,1516.85234,2383.54194,3900.39428,336,599,264,true,false
https://dandiarchive.s3.amazonaws.com/blobs/31a/05e/31a05e05-48b4-4889-a8b3-8dffcdc8ef89,611160,1176989662,EPHYS_4,4,engaged_1,1,37.77841,927.45526,889.67685,0.0,889.67685,0,185,186,true,false
https://dandiarchive.s3.amazonaws.com/blobs/31a/05e/31a05e05-48b4-4889-a8b3-8dffcdc8ef89,611160,1176989662,EPHYS_4,4,no_reward,2,927.4718,2423.72284,1496.2510399999999,889.69339,2385.94443,186,344,159,true,false
https://dandiarchive.s3.amazonaws.com/blobs/31a/05e/31a05e05-48b4-4889-a8b3-8dffcdc8ef89,611160,1176989662,EPHYS_4,4,engaged_2,3,2424.47272,3943.99406,1519.5213399999998,2386.6943100000003,3906.21565,345,559,215,true,false
https://dandiarchive.s3.amazonaws.com/blobs/8a2/759/8a27595e-a223-4dec-9fcd-0f886050fa7d,611160,1176791184,EPHYS_3,3,engaged_1,1,37.51509,921.15353,883.6384400000001,0.0,883.6384400000001,0,194,195,true,false
https://dandiarchive.s3.amazonaws.com/blobs/8a2/759/8a27595e-a223-4dec-9fcd-0f886050fa7d,611160,1176791184,EPHYS_3,3,no_reward,2,921.90501,2426.39547,1504.49046,884.38992,2388.88038,195,352,158,true,false
https://dandiarchive.s3.amazonaws.com/blobs/8a2/759/8a27595e-a223-4dec-9fcd-0f886050fa7d,611160,1176791184,EPHYS_3,3,engaged_2,3,2427.14601,3942.17959,1515.0335800000003,2389.63092,3904.6645000000003,353,580,228,true,false
https://dandiarchive.s3.amazonaws.com/blobs/6a7/f05/6a7f05a7-12dd-44cc-8d40-59fa08937b0e,611166,1189820015,EPHYS_2,2,engaged_1,1,122.41913,1004.53921,882.12008,0.0,882.12008,0,202,203,true,false
https://dandiarchive.s3.amazonaws.com/blobs/6a7/f05/6a7f05a7-12dd-44cc-8d40-59fa08937b0e,611166,1189820015,EPHYS_2,2,no_reward,2,1005.2897,2506.89454,1501.6048399999997,882.87057,2384.47541,203,357,155,true,false
https://dandiarchive.s3.amazonaws.com/blobs/6a7/f05/6a7f05a7-12dd-44cc-8d40-59fa08937b0e,611166,1189820015,EPHYS_2,2,engaged_2,3,2507.64505,4024.84765,1517.2026,2385.22592,3902.4285200000004,358,628,271,true,false
https://dandiarchive.s3.amazonaws.com/blobs/718/75c/71875c87-1585-49ee-b80f-26210d975e15,611166,1190290940,EPHYS_4,4,engaged_1,1,338.99659,1226.33758,887.3409899999999,0.0,887.3409899999999,0,170,171,true,false
https://dandiarchive.s3.amazonaws.com/blobs/718/75c/71875c87-1585-49ee-b80f-26210d975e15,611166,1190290940,EPHYS_4,4,no_reward,2,1226.35435,2722.60652,1496.2521699999998,887.3577600000001,2383.6099299999996,171,328,158,true,false
https://dandiarchive.s3.amazonaws.com/blobs/718/75c/71875c87-1585-49ee-b80f-26210d975e15,611166,1190290940,EPHYS_4,4,engaged_2,3,2731.62894,4243.68048,1512.05154,2392.63235,3904.68389,329,562,234,true,false
https://dandiarchive.s3.amazonaws.com/blobs/861/4d2/8614d263-cbc7-4fbd-bc00-69a8b1b927e5,611166,1189336645,EPHYS_1,1,engaged_1,1,221.30492,1110.59792,889.2929999999999,0.0,889.2929999999999,0,186,187,true,false
https://dandiarchive.s3.amazonaws.com/blobs/861/4d2/8614d263-cbc7-4fbd-bc00-69a8b1b927e5,611166,1189336645,EPHYS_1,1,no_reward,2,1110.89824,2603.39635,1492.49811,889.59332,2382.09143,187,342,156,true,false
https://dandiarchive.s3.amazonaws.com/blobs/861/4d2/8614d263-cbc7-4fbd-bc00-69a8b1b927e5,611166,1189336645,EPHYS_1,1,engaged_2,3,2604.14673,4122.18368,1518.0369500000002,2382.84181,3900.87876,343,539,197,true,false
https://dandiarchive.s3.amazonaws.com/blobs/b7c/991/b7c991b8-a603-458b-8e4b-8b721669fecd,611166,1190094328,EPHYS_3,3,engaged_1,1,128.95506,1017.98139,889.02633,0.0,889.02633,0,167,168,true,false
https://dandiarchive.s3.amazonaws.com/blobs/b7c/991/b7c991b8-a603-458b-8e4b-8b721669fecd,611166,1190094328,EPHYS_3,3,no_reward,2,1018.49814,2514.76622,1496.2680799999998,889.54308,2385.81116,168,321,154,true,false
https://dandiarchive.s3.amazonaws.com/blobs/b7c/991/b7c991b8-a603-458b-8e4b-8b721669fecd,611166,1190094328,EPHYS_3,3,engaged_2,3,2524.52381,4031.41903,1506.8952199999999,2395.5687500000004,3902.46397,322,628,307,true,false
https://dandiarchive.s3.amazonaws.com/blobs/755/a0b/755a0bb5-97d8-4679-a2d6-1be3366d9cff,612090,1180107381,EPHYS_3,3,engaged_1,1,37.75713,919.14357,881.38644,0.0,881.38644,0,156,157,true,true
https://dandiarchive.s3.amazonaws.com/blobs/755/a0b/755a0bb5-97d8-4679-a2d6-1be3366d9cff,612090,1180107381,EPHYS_3,3,no_reward,2,919.87701,2419.86486,1499.98785,882.1198800000001,2382.10773,157,310,154,true,true
https://dandiarchive.s3.amazonaws.com/blobs/755/a0b/755a0bb5-97d8-4679-a2d6-1be3366d9cff,612090,1180107381,EPHYS_3,3,engaged_2,3,2419.88164,3943.08921,1523.20757,2382.12451,3905.33208,311,590,280,true,true
https://dandiarchive.s3.amazonaws.com/blobs/805/c33/805c3334-a4f4-4386-90fd-c7b064a28be8,612090,1179670730,EPHYS_1,1,engaged_1,1,37.52345,926.56604,889.04259,0.0,889.04259,0,206,207,true,true
https://dandiarchive.s3.amazonaws.com/blobs/805/c33/805c3334-a4f4-4386-90fd-c7b064a28be8,612090,1179670730,EPHYS_1,1,no_reward,2,927.16619,2414.34336,1487.17717,889.64274,2376.8199099999997,207,362,156,true,true
https://dandiarchive.s3.amazonaws.com/blobs/805/c33/805c3334-a4f4-4386-90fd-c7b064a28be8,612090,1179670730,EPHYS_1,1,engaged_2,3,2423.351,3944.30707,1520.9560699999997,2385.82755,3906.7836199999997,363,597,235,true,true
https://dandiarchive.s3.amazonaws.com/blobs/e4a/849/e4a84972-c995-4591-b870-4171b092406b,612090,1180266229,EPHYS_4,4,engaged_1,1,37.68443,927.37782,889.69339,0.0,889.69339,0,124,125,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e4a/849/e4a84972-c995-4591-b870-4171b092406b,612090,1180266229,EPHYS_4,4,no_reward,2,928.12801,2422.96161,1494.8336,890.44358,2385.27718,125,282,158,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e4a/849/e4a84972-c995-4591-b870-4171b092406b,612090,1180266229,EPHYS_4,4,engaged_2,3,2423.71184,3941.73221,1518.0203700000002,2386.02741,3904.0477800000003,283,515,233,true,false
https://dandiarchive.s3.amazonaws.com/blobs/ecf/ff1/ecfff12c-b251-430f-9c0d-05025ad77f11,612090,1179911454,EPHYS_2,2,engaged_1,1,37.80033,926.65955,888.8592199999999,0.0,888.8592199999999,0,140,141,true,true
https://dandiarchive.s3.amazonaws.com/blobs/ecf/ff1/ecfff12c-b251-430f-9c0d-05025ad77f11,612090,1179911454,EPHYS_2,2,no_reward,2,926.69258,2425.96335,1499.27077,888.89225,2388.16302,141,300,160,true,true
https://dandiarchive.s3.amazonaws.com/blobs/ecf/ff1/ecfff12c-b251-430f-9c0d-05025ad77f11,612090,1179911454,EPHYS_2,2,engaged_2,3,2426.71383,3942.51554,1515.8017099999997,2388.9135,3904.71521,301,500,200,true,true
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,EPHYS_4,4,engaged_1,1,37.1868,919.30684,882.12004,0.0,882.12004,0,152,153,true,true
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,EPHYS_4,4,no_reward,2,919.32328,2422.94748,1503.6241999999997,882.13648,2385.76068,153,311,159,true,true
https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,EPHYS_4,4,engaged_2,3,2422.96378,3937.99827,1515.03449,2385.77698,3900.81147,312,611,300,true,true
https://dandiarchive.s3.amazonaws.com/blobs/e00/438/e0043830-9418-4875-88b6-c0b5aefca5ae,614547,1181096406,EPHYS_1,1,engaged_1,1,37.61688,919.13677,881.5198899999999,0.0,881.5198899999999,0,223,224,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e00/438/e0043830-9418-4875-88b6-c0b5aefca5ae,614547,1181096406,EPHYS_1,1,no_reward,2,919.82067,2408.68241,1488.8617399999998,882.2037899999999,2371.06553,224,379,156,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e00/438/e0043830-9418-4875-88b6-c0b5aefca5ae,614547,1181096406,EPHYS_1,1,engaged_2,3,2427.44771,3940.43018,1512.98247,2389.83083,3902.8133,380,638,259,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e52/a35/e52a35c1-68c0-4750-9822-c73be5911a37,614547,1181324124,EPHYS_2,2,engaged_1,1,37.13113,924.35597,887.22484,0.0,887.22484,0,182,183,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e52/a35/e52a35c1-68c0-4750-9822-c73be5911a37,614547,1181324124,EPHYS_2,2,no_reward,2,924.48936,2425.12767,1500.6383099999998,887.35823,2387.9965399999996,183,342,160,true,false
https://dandiarchive.s3.amazonaws.com/blobs/e52/a35/e52a35c1-68c0-4750-9822-c73be5911a37,614547,1181324124,EPHYS_2,2,engaged_2,3,2425.14426,3940.26199,1515.11773,2388.01313,3903.1308599999998,343,681,339,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0bd/fcc/0bdfccec-c7f5-413e-b52d-4ad1895672fa,614608,1187668018,EPHYS_2,2,engaged_1,1,425.40741,1309.77917,884.37176,0.0,884.37176,0,132,133,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0bd/fcc/0bdfccec-c7f5-413e-b52d-4ad1895672fa,614608,1187668018,EPHYS_2,2,no_reward,2,1309.79538,2812.83535,1503.0399699999998,884.38797,2387.4279399999996,133,286,154,true,false
https://dandiarchive.s3.amazonaws.com/blobs/0bd/fcc/0bdfccec-c7f5-413e-b52d-4ad1895672fa,614608,1187668018,EPHYS_2,2,engaged_2,3,2813.58551,4332.30652,1518.7210100000002,2388.1781,3906.8991100000003,287,515,229,true,false
https://dandiarchive.s3.amazonaws.com/blobs/170/d5f/170d5fde-4cd2-400a-9e5e-40fbcb9b6985,614608,1188138256,EPHYS_4,4,engaged_1,1,191.83687,1081.44759,889.61072,0.0,889.61072,0,152,153,true,false
https://dandiarchive.s3.amazonaws.com/blobs/170/d5f/170d5fde-4cd2-400a-9e5e-40fbcb9b6985,614608,1188138256,EPHYS_4,4,no_reward,2,1082.1976,2576.88134,1494.68374,890.36073,2385.04447,153,309,157,true,false
https://dandiarchive.s3.amazonaws.com/blobs/170/d5f/170d5fde-4cd2-400a-9e5e-40fbcb9b6985,614608,1188138256,EPHYS_4,4,engaged_2,3,2577.6314,4093.69928,1516.0678799999996,2385.79453,3901.8624099999997,310,514,205,true,false
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,EPHYS_1,1,engaged_1,1,47.35041,935.05967,887.70926,0.0,887.70926,0,166,167,true,true
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,EPHYS_1,1,no_reward,2,935.47474,2433.14503,1497.67029,888.12433,2385.79462,167,322,156,true,true
https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,EPHYS_1,1,engaged_2,3,2433.89388,3951.05167,1517.1577899999997,2386.54347,3903.70126,323,541,219,true,true
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,EPHYS_3,3,engaged_1,1,158.87267,1045.54712,886.67445,0.0,886.67445,0,136,137,true,true
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,EPHYS_3,3,no_reward,2,1045.56316,2545.55211,1499.9889500000002,886.69049,2386.67944,137,293,157,true,true
https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,EPHYS_3,3,engaged_2,3,2546.30139,4060.56854,1514.2671500000001,2387.42872,3901.69587,294,549,256,true,true
https://dandiarchive.s3.amazonaws.com/blobs/333/44c/33344c82-0b1b-48ac-b5b1-ba6eac47f6e2,615047,1191375883,EPHYS_3,3,engaged_1,1,127.4531,1016.44388,888.9907800000001,0.0,888.9907800000001,0,198,199,true,false
