subject_id,transition_id,transition_order,anchor_type,condition,bin_index,analysis_block,relative_trial_start,relative_trial_stop,relative_trial_center,n_sessions_inventory,n_sessions_in_analysis,n_sessions_response_contributing,response_probability,n_trials_contributing,n_responses_contributing,n_sessions_latency_contributing,mean_session_median_response_latency_seconds,n_latency_responses_contributing,n_sessions_response_missing,n_sessions_latency_missing,mouse_bin_status,within_mouse_aggregation
608672,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,2,0.7857142857142857,14,11,2,0.36265749999992636,11,2,2,observed,equal_session_mean
608672,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.20833333333333331,10,2,2,0.3115399999999795,2,0,2,observed,equal_session_mean
608672,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.25,6,1,1,0.6123099999998658,1,0,3,observed,equal_session_mean
608672,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.375,7,2,2,0.4035899999999515,2,0,2,observed,equal_session_mean
608672,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
608672,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
608672,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
608672,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.7166666666666667,22,16,4,0.36616749999997467,16,0,0,observed,equal_session_mean
608672,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.5773809523809523,26,15,4,0.35347249999996677,15,0,0,observed,equal_session_mean
608672,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.7559523809523809,25,19,4,0.3578987499999755,19,0,0,observed,equal_session_mean
608672,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.5666666666666667,23,13,4,0.372246249999975,13,0,0,observed,equal_session_mean
608672,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.20238095238095238,25,5,3,0.37295499999995246,5,0,1,observed,equal_session_mean
608672,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.09166666666666667,22,2,2,0.41154500000004646,2,0,2,observed,equal_session_mean
608672,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,6,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,4,0.0,5,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.125,9,1,1,0.26173000000017055,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.2928571428571428,23,7,2,0.42410499999994045,7,0,2,observed,equal_session_mean
608672,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.22857142857142856,26,6,4,0.45547250000001327,6,0,0,observed,equal_session_mean
608672,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.041666666666666664,22,1,1,0.2616299999999683,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.10714285714285714,27,3,1,0.3450199999999768,3,0,3,observed,equal_session_mean
608672,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.041666666666666664,24,1,1,0.3616099999999278,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.09166666666666667,23,2,2,0.30340000000001055,2,0,2,observed,equal_session_mean
608672,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.125,8,1,1,0.3281499999998232,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.125,9,1,1,0.2953299999999217,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.5,7,3,2,0.36158999999963726,3,0,2,observed,equal_session_mean
608672,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
608672,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.125,9,1,1,0.4784100000001672,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.12499999999999999,24,3,2,0.353539999999839,3,0,2,observed,equal_session_mean
608672,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.041666666666666664,23,1,1,0.6283599999997023,1,0,3,observed,equal_session_mean
608672,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.08333333333333333,24,2,2,0.5118549999999686,2,0,2,observed,equal_session_mean
608672,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.3214285714285714,25,8,4,0.4577399999999443,8,0,0,observed,equal_session_mean
608672,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.34523809523809523,24,9,2,0.3995500000002039,9,0,2,observed,equal_session_mean
608672,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.29166666666666663,23,7,2,0.3540175000001682,7,0,2,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,3,3,0,,0,0,0,,0,3,3,no_condition_trials,equal_session_mean
611160,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,3,3,2,0.16666666666666666,5,1,1,0.49311999999997624,1,1,2,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.0,5,0,0,,0,0,3,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,3,3,3,0.16666666666666666,8,1,1,0.21142999999995027,1,0,2,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,3,3,3,0.1111111111111111,5,1,1,0.34469000000001415,1,0,2,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,3,3,3,0.5,4,2,2,0.3946849999999813,2,0,1,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,3,3,0,,0,0,0,,0,3,3,no_condition_trials,equal_session_mean
611160,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,3,3,2,0.7333333333333334,11,8,2,0.3909499999999895,8,1,1,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.7936507936507936,19,15,3,0.40586666666670607,15,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,3,3,3,0.6222222222222222,16,10,3,0.39806833333330854,10,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,3,3,3,0.5523809523809523,19,10,3,0.38163333333329774,10,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,3,3,3,0.6984126984126985,20,14,3,0.391828333333289,14,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
611160,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,3,3,3,0.16666666666666666,4,1,1,0.34469000000001415,1,0,2,observed,equal_session_mean
611160,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.4444444444444444,6,2,2,0.3946849999999813,2,0,1,observed,equal_session_mean
611160,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,3,3,3,0.0,8,0,0,,0,0,3,observed,equal_session_mean
611160,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,3,3,3,0.0,4,0,0,,0,0,3,observed,equal_session_mean
611160,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
611160,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,3,3,3,0.5777777777777778,17,10,3,0.4039216666666145,10,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,3,3,3,0.5079365079365079,20,10,3,0.38406333333328274,10,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.7904761904761904,18,14,3,0.4230033333333078,14,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,3,3,3,0.4904761904761905,16,8,3,0.43688833333330496,8,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,3,3,3,0.5952380952380952,20,12,3,0.4224649999999883,12,0,0,observed,equal_session_mean
611160,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,3,3,3,0.2222222222222222,18,4,3,0.45083166666665875,4,0,0,observed,equal_session_mean
611160,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.3333333333333333,3,1,1,0.561429999999973,1,0,2,observed,equal_session_mean
611160,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,3,3,3,0.0,8,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,3,3,3,0.0,4,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,3,3,3,0.0,8,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.12222222222222223,18,2,2,0.4282850000000735,2,0,1,observed,equal_session_mean
611160,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.14285714285714285,21,3,2,0.4326225000000363,3,0,1,observed,equal_session_mean
611160,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.1111111111111111,17,2,2,0.42004000000008546,2,0,1,observed,equal_session_mean
611160,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,3,3,3,0.16666666666666666,16,3,2,0.34459499999991294,3,0,1,observed,equal_session_mean
611160,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,3,3,3,0.14285714285714285,20,3,2,0.5078149999999368,3,0,1,observed,equal_session_mean
611160,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,3,3,3,0.2222222222222222,16,3,2,0.36615000000000464,3,0,1,observed,equal_session_mean
611160,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.0,4,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,3,3,3,0.0,4,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.047619047619047616,20,1,1,0.5118699999998171,1,0,2,observed,equal_session_mean
611160,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.12222222222222223,17,2,2,0.3615599999998267,2,0,1,observed,equal_session_mean
611160,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.0,18,0,0,,0,0,3,observed,equal_session_mean
611160,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,3,3,3,0.4523809523809524,20,9,3,0.40654333333327486,9,0,0,observed,equal_session_mean
611160,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,3,3,3,0.3666666666666667,17,6,2,0.40378499999997075,6,0,1,observed,equal_session_mean
611160,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,3,3,3,0.20952380952380953,18,4,2,0.45381499999984953,4,0,1,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,1,0.0,3,0,0,,0,3,4,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,3,0.16666666666666666,6,1,1,0.36151000000000977,1,1,3,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.25,8,2,2,0.378029999999967,2,0,2,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.25,9,2,2,0.42023000000000366,2,0,2,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,4,4,2,0.0,4,0,0,,0,2,4,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,4,4,2,0.2875,13,4,2,0.6130300000000091,4,2,2,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,4,4,3,0.6666666666666666,18,12,3,0.4842050000000124,12,1,1,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.6071428571428572,22,13,4,0.5471549999999752,13,0,0,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,4,4,4,0.35714285714285715,24,9,3,0.4097549999999425,9,0,1,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,4,4,4,0.5166666666666666,23,12,4,0.5344987499999831,12,0,0,observed,equal_session_mean
611166,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,2,0.5,12,6,2,0.4832274999999129,6,2,2,observed,equal_session_mean
611166,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.08333333333333333,11,1,1,0.32781999999997424,1,0,3,observed,equal_session_mean
611166,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.08333333333333333,7,1,1,0.5460199999999986,1,0,3,observed,equal_session_mean
611166,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.125,8,1,1,0.2944400000000087,1,0,3,observed,equal_session_mean
611166,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
611166,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
611166,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.125,6,1,1,0.21136999999998807,1,0,3,observed,equal_session_mean
611166,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.4303571428571429,21,9,3,0.43706833333332423,9,0,1,observed,equal_session_mean
611166,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.5119047619047619,25,12,4,0.48044374999999206,12,0,0,observed,equal_session_mean
611166,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.4928571428571428,24,12,4,0.5118249999999591,12,0,0,observed,equal_session_mean
611166,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.31547619047619047,25,8,4,0.5971799999999376,8,0,0,observed,equal_session_mean
611166,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.375,24,9,4,0.5031312499999103,9,0,0,observed,equal_session_mean
611166,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.19642857142857142,26,5,4,0.311106250000023,5,0,0,observed,equal_session_mean
611166,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,4,0.125,7,1,1,0.4613999999999123,1,0,3,observed,equal_session_mean
611166,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.08333333333333333,9,1,1,0.34514999999987594,1,0,3,observed,equal_session_mean
611166,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.08333333333333333,24,2,2,0.40269999999998163,2,0,2,observed,equal_session_mean
611166,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.08571428571428572,25,2,2,0.5869049999998879,2,0,2,observed,equal_session_mean
611166,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.1607142857142857,24,4,3,0.31377999999991363,4,0,1,observed,equal_session_mean
611166,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.11309523809523808,25,3,2,0.331967499999962,3,0,2,observed,equal_session_mean
611166,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.19166666666666668,23,4,3,0.46950666666657526,4,0,1,observed,equal_session_mean
611166,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.05,25,1,1,0.5117099999999937,1,0,3,observed,equal_session_mean
611166,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,6,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,6,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.25,9,1,1,0.47792000000026746,1,0,3,observed,equal_session_mean
611166,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
611166,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.11904761904761904,26,3,3,0.4945766666666411,3,0,1,observed,equal_session_mean
611166,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.041666666666666664,26,1,1,0.22769999999991342,1,0,3,observed,equal_session_mean
611166,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.041666666666666664,24,1,1,0.2946900000001733,1,0,3,observed,equal_session_mean
611166,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.31547619047619047,23,8,2,0.5041599999999562,8,0,2,observed,equal_session_mean
611166,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.325,24,7,2,0.573827499999993,7,0,2,observed,equal_session_mean
611166,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.22619047619047616,25,6,3,0.585981666666612,6,0,1,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,3,0.0,6,0,0,,0,1,4,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.125,8,1,1,0.44497999999998683,1,0,3,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.3333333333333333,9,3,3,0.5340833333332663,3,0,1,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,4,4,3,0.16666666666666666,7,1,1,0.3948899999999185,1,1,3,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,4,4,3,0.557142857142857,18,10,3,0.47652999999999207,10,1,1,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.625,24,15,4,0.5290612500000265,15,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.46904761904761905,24,11,4,0.4666700000000219,11,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,4,4,4,0.6011904761904762,25,15,4,0.47864624999998995,15,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,4,4,4,0.6083333333333333,23,14,4,0.4790424999999914,14,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,3,0.4444444444444444,17,7,3,0.5067066666666354,7,1,1,observed,equal_session_mean
612090,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.375,7,2,2,0.47001499999993257,2,0,2,observed,equal_session_mean
612090,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.125,9,1,1,0.5453299999999217,1,0,3,observed,equal_session_mean
612090,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
612090,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
612090,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.125,5,1,1,0.5948700000001281,1,0,3,observed,equal_session_mean
612090,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.1875,9,3,1,0.32829000000015185,3,0,3,observed,equal_session_mean
612090,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.3630952380952381,25,9,4,0.4456487499999824,9,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.7833333333333333,23,18,4,0.4582962499999752,18,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.6666666666666666,24,16,4,0.5143849999999617,16,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.6166666666666667,22,14,4,0.47826125000000275,14,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.4464285714285714,27,12,4,0.46557749999996645,12,0,0,observed,equal_session_mean
612090,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.26964285714285713,23,6,4,0.5283987499999228,6,0,0,observed,equal_session_mean
612090,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.125,5,1,1,0.31166000000007443,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.16666666666666666,10,2,1,0.302934999999934,2,0,3,observed,equal_session_mean
612090,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,3,0.16666666666666666,4,1,1,0.5594099999998434,1,1,3,observed,equal_session_mean
612090,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.22023809523809523,27,6,3,0.5703466666666372,6,0,1,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.225,22,5,4,0.5219874999999092,5,0,0,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.1,23,2,1,0.39518999999995685,2,0,3,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.3035714285714286,28,8,3,0.6119266666666286,8,0,1,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.21666666666666667,23,5,4,0.3839687499999229,5,0,0,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.16666666666666666,22,4,1,0.5036949999998797,4,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,6,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.25,6,1,1,0.34468999999990046,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.08333333333333333,6,1,1,0.511670000000322,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,23,0,0,,0,0,4,observed,equal_session_mean
