_nwb_path,subject_id,cohort_assignment,allocation_status,session_behavior_eligible,mouse_behavior_eligible,analysis_included,analysis_exclusion_reason,session_exclusion_reasons,split_seed,confirmation_access_policy,neural_activity_used_for_allocation,sex,genotype,project_code,recording_day,session_number,asset_id,path,ecephys_session_id,behavior_session_id,date_of_acquisition,recording_day_number
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_2_response_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_2_response_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,6085d974-c22d-49c3-839c-182d942f3bfc,sub-615048/sub-615048_ses-20220812T162115.nwb,1198130743,1198165587,2022-08-12 09:21:15.402000,4
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,ea0f88cb-c8eb-4b89-8810-99d3e7133c46,sub-615563/sub-615563_ses-20220726T223606.nwb,1194411467,1194443657,2022-07-26 15:36:06.211000,1
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,4df8418f-eb96-404c-9b4d-b162d4fceb0a,sub-615563/sub-615563_ses-20220728T204852.nwb,1194850630,1194907400,2022-07-28 13:48:52.855000,3
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,81c3ebd8-a14a-4bd9-9ef3-5e5c86f4d330,sub-615563/sub-615563_ses-20220729T172702.nwb,1195036753,1195077403,2022-07-29 10:27:02.280000,4
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,5d920e61-b88e-426c-9ae2-3a8b7c5544ab,sub-615564/sub-615564_ses-20220815T222607.nwb,1198796984,1198837896,2022-08-15 15:26:07.549000,1
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,ef791a9a-b13e-46b6-9486-8ada7431f571,sub-615564/sub-615564_ses-20220816T201007.nwb,1198995158,1199032699,2022-08-16 13:10:07.169000,2
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_2_response_below_threshold;engaged_1_dprime_below_threshold,engaged_2_response_below_threshold;engaged_1_dprime_below_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,558cdfa4-9d62-4b9d-a6dd-1366aaf603e9,sub-615564/sub-615564_ses-20220817T213756.nwb,1199249150,1199279085,2022-08-17 14:37:56.496000,3
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,b8a2c0f2-dfb9-4bc4-b8cd-266c31d98e73,sub-615564/sub-615564_ses-20220818T210203.nwb,1199448636,1199481781,2022-08-18 14:02:03.221000,4
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_2,2,280f25f8-4909-4aea-8f89-2e0275723e69,sub-623319/sub-623319_ses-20220907T210904.nwb,1208053773,1208130881,2022-09-07 14:09:04.311000,2
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_3,3,69ce96b3-28b8-4c06-bd1d-90e8fd3c3e64,sub-623319/sub-623319_ses-20220908T212131.nwb,1208664393,1208696315,2022-09-08 14:21:31.393000,3
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_4,4,08f29856-ec30-47ed-ab6c-659255260366,sub-623319/sub-623319_ses-20220909T175625.nwb,1209073822,1209141898,2022-09-09 10:56:25.834000,4
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_1_response_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_1,1,6467350a-a068-41b6-9318-ff24a3cf88a5,sub-623322/sub-623322_ses-20220822T213256.nwb,1200260055,1200293835,2022-08-22 14:32:56.070000,1
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_2,2,305b10c8-1cb2-4ccb-8408-bfcd6afe69e3,sub-623322/sub-623322_ses-20220823T222346.nwb,1200471383,1200501839,2022-08-23 15:23:46.588000,2
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_3,3,52c93c0d-f4c4-444b-9c8f-d0a68126147b,sub-623322/sub-623322_ses-20220824T212827.nwb,1200659846,1200693008,2022-08-24 14:28:27.680000,3
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_4,4,f5a33a8a-8167-46aa-9c16-019797a7b509,sub-623322/sub-623322_ses-20220825T212029.nwb,1200878248,1200916621,2022-08-25 14:20:29.007000,4
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold;reward_suppression_drop_below_threshold,no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_1,1,bd27f5db-6efd-44d4-a447-6e4b452d764a,sub-623784/sub-623784_ses-20220829T215528.nwb,1202438738,1202475617,2022-08-29 14:55:28.889000,1
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_2,2,e6ce03e5-67d0-4a6d-8d3b-e5da38e6d985,sub-623784/sub-623784_ses-20220830T212933.nwb,1202644967,1202677394,2022-08-30 14:29:33.310000,2
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_3,3,df193c3a-d4e9-4a30-8468-f67b39e6d690,sub-623784/sub-623784_ses-20220831T212027.nwb,1203574877,1203707202,2022-08-31 14:20:27.736000,3
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold;reward_suppression_drop_below_threshold,no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_4,4,db7e3afb-c7f4-498a-b1d7-448a0f6e04b1,sub-623784/sub-623784_ses-20220901T200844.nwb,1204636084,1204748653,2022-09-01 13:08:44.470000,4
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=insufficient_go_trials;no_reward_response_above_threshold,insufficient_go_trials;no_reward_response_above_threshold,1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_1,1,d6cafc7b-e639-46d8-90d9-90d8afd5417b,sub-623786/sub-623786_ses-20220912T220716.nwb,1210343162,1210387759,2022-09-12 15:07:16.489000,1
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_2,2,2bdc8864-5dfd-4e61-8947-200245eb1db8,sub-623786/sub-623786_ses-20220913T211940.nwb,1210608527,1210650674,2022-09-13 14:19:40.314000,2
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_3,3,5bdd3216-d983-4c12-b999-85c0f9ddddce,sub-623786/sub-623786_ses-20220914T210304.nwb,1210863396,1210916970,2022-09-14 14:03:04.093000,3
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_2_response_below_threshold;engaged_2_dprime_below_threshold,engaged_2_response_below_threshold;engaged_2_dprime_below_threshold,1051,provisional_holdout_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_4,4,c3b00af5-9e3e-4bc4-a924-558cb21b0bf6,sub-623786/sub-623786_ses-20220915T202517.nwb,1211232400,1211302753,2022-09-15 13:25:17.717000,4
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_1,1,2a2376f1-724e-4104-8c87-71b2756661e2,sub-626279/sub-626279_ses-20220926T212457.nwb,1214217748,1214239830,2022-09-26 14:24:57.519000,1
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_2,2,bb0bc3a0-2bf5-4e23-8c68-7fd06c4cec17,sub-626279/sub-626279_ses-20220927T215524.nwb,1214409109,1214421939,2022-09-27 14:55:24.967000,2
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_2_response_below_threshold;engaged_2_dprime_below_threshold,engaged_2_response_below_threshold;engaged_2_dprime_below_threshold,1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_3,3,9ce54d23-12cd-441b-ad2f-302a838caaff,sub-626279/sub-626279_ses-20220928T210634.nwb,1214566710,1214588719,2022-09-28 14:06:34.313000,3
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,wt/wt,DynamicGating,EPHYS_4,4,54ff078c-1753-4b50-b743-8952ccf629a2,sub-626279/sub-626279_ses-20220929T205157.nwb,1214740195,1214763736,2022-09-29 13:51:57.899000,4
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Female,wt/wt,DynamicGating,EPHYS_1,1,a0f12063-a3a6-4f47-93ca-f91e35aca228,sub-632295/sub-632295_ses-20221017T220100.nwb,1218577463,1218614190,2022-10-17 15:01:00.383000,1
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Female,wt/wt,DynamicGating,EPHYS_2,2,91d20451-5fe1-46c9-941f-8fbd8900863b,sub-632295/sub-632295_ses-20221018T215811.nwb,1218795542,1218885300,2022-10-18 14:58:11.382000,2
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Female,wt/wt,DynamicGating,EPHYS_3,3,a37a0426-1532-4df3-b0cd-3cefca2ba6f0,sub-632295/sub-632295_ses-20221019T215724.nwb,1219127153,1219190138,2022-10-19 14:57:24.516000,3
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Female,wt/wt,DynamicGating,EPHYS_4,4,0ddde69a-0f8b-494a-a2ff-731b478b1289,sub-632295/sub-632295_ses-20221020T215833.nwb,1219401111,1219501816,2022-10-20 14:58:33.071000,4
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,89a79bed-9163-4494-83bf-90a3aeb1233d,sub-633232/sub-633232_ses-20221108T000611.nwb,1224385827,1224444470,2022-11-07 16:06:11.630000,1
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,451409f6-610a-4f97-9bba-b8ae1af47554,sub-633232/sub-633232_ses-20221108T230110.nwb,1224635971,1224702301,2022-11-08 15:01:10.028000,2
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,99d9e1b0-0c38-4c82-9f6e-05a307543a5a,sub-633232/sub-633232_ses-20221109T225948.nwb,1224928532,1224969502,2022-11-09 14:59:48.077000,3
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_2_dprime_below_threshold,engaged_2_dprime_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,b44b8131-fbb4-401f-9b05-fcb50bf0fb02,sub-633232/sub-633232_ses-20221110T225606.nwb,1225178442,1225223456,2022-11-10 14:56:06.181000,4
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,provisional_holdout_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,fbf88df5-6a6d-4ec7-81d6-31c1adceed8c,sub-636740/sub-636740_ses-20221115T052954.nwb,1226010097,1226047081,2022-11-14 21:29:54.682000,1
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_2_response_below_threshold;reward_suppression_drop_below_threshold,engaged_2_response_below_threshold;reward_suppression_drop_below_threshold,1051,provisional_holdout_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,fffe5361-5f08-440b-b47a-03d8f1ac9f28,sub-636740/sub-636740_ses-20221115T214032.nwb,1226251663,1226300314,2022-11-15 13:40:32.631000,2
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,3a34f9d9-5781-429d-91dc-ded04c395191,sub-636740/sub-636740_ses-20221116T225638.nwb,1226528572,1226563618,2022-11-16 14:56:38.376000,3
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_holdout_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,b63defd8-4205-4df1-9e4e-f2cc9765ba1f,sub-636740/sub-636740_ses-20221117T230548.nwb,1226780656,1226818630,2022-11-17 15:05:48.002000,4
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,confirmation,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_holdout_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,8c64cb74-b854-42fa-ac41-5d558917c2d8,sub-637483/sub-637483_ses-20221121T225619.nwb,1227622013,1227661589,2022-11-21 14:56:19.287000,1
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_holdout_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,2b22ddaf-267a-46e8-b968-1d85686d0b75,sub-637483/sub-637483_ses-20221122T232820.nwb,1227855488,1227892593,2022-11-22 15:28:20.546000,2
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,confirmation,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_holdout_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,dba88aea-9e1f-45ac-9798-b45dedfb7f59,sub-637483/sub-637483_ses-20221123T172329.nwb,1228018071,1228051050,2022-11-23 09:23:29.824000,3
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,9846bf48-7bce-4e28-be9b-f10ab1bed0a4,sub-637488/sub-637488_ses-20221206T084803.nwb,1230732154,1230784576,2022-12-06 00:48:03.171000,1
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;engaged_2_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,b79178fa-9225-4a9c-9e2d-1d24eca87c83,sub-637488/sub-637488_ses-20221207T082121.nwb,1230962048,1231000608,2022-12-07 00:21:21.286000,2
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,ebf9a223-13f2-4160-af40-18231920a2bb,sub-637488/sub-637488_ses-20221208T063534.nwb,1231219674,1231267390,2022-12-07 22:35:34.265000,3
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,excluded,provisional_pending_coarse_regional_coverage,false,false,false,mouse_has_no_threshold_selected_sessions; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;reward_suppression_drop_below_threshold,1051,not_applicable,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,eb25c0f0-5999-441c-88bf-00fce3f3a310,sub-637488/sub-637488_ses-20221209T060640.nwb,1231476077,1231513402,2022-12-08 22:06:40.453000,4
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,c16bfeb8-786f-4146-99c1-3c719d759e19,sub-638387/sub-638387_ses-20221130T063555.nwb,1229429400,1229467919,2022-11-29 22:35:55,1
