subject_id,transition_id,transition_order,anchor_type,condition,bin_index,analysis_block,relative_bin_start_seconds,relative_bin_stop_seconds,relative_bin_center_seconds,n_sessions_inventory,n_sessions_in_analysis,n_sessions_response_contributing,response_probability,n_trials_contributing,n_responses_contributing,n_sessions_latency_contributing,mean_session_median_response_latency_seconds,n_latency_responses_contributing,n_sessions_response_missing,n_sessions_latency_missing,mouse_bin_status,within_mouse_aggregation
612090,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.125,11,1,1,0.5949799999998504,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.24318181818181817,40,10,3,0.44726666666664033,10,0,1,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.2265151515151515,39,9,3,0.5564999999999145,9,0,1,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.13383838383838384,37,5,2,0.4612399999999752,5,0,2,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.30297619047619045,39,11,4,0.5742349999999306,11,0,0,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.14488636363636365,35,6,2,0.3950849999998809,6,0,2,observed,equal_session_mean
612090,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.14823232323232322,40,6,3,0.5480566666665633,6,0,1,observed,equal_session_mean
612090,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.08333333333333333,11,1,1,0.2446300000001429,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,4,4,4,0.25,6,1,1,0.34468999999990046,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,4,4,4,0.08333333333333333,12,1,1,0.511670000000322,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.14772727272727273,36,5,3,0.6202616666664653,5,0,1,observed,equal_session_mean
612090,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.050505050505050504,39,2,2,0.49521000000027016,2,0,2,observed,equal_session_mean
612090,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.027777777777777776,40,1,1,0.5955500000000029,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,4,4,4,0.4342261904761905,26,11,4,0.4539974999998435,11,0,0,observed,equal_session_mean
612090,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,4,4,4,0.6388888888888888,30,19,4,0.5085712499999318,19,0,0,observed,equal_session_mean
612090,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,4,4,4,0.47916666666666663,27,12,4,0.507863749999899,12,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,3,3,2,0.5,4,2,1,0.41148999999998637,2,1,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-240.0,-120.0,-180.0,3,3,2,0.0,4,0,0,,0,1,3,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-120.0,0.0,-60.0,3,3,3,0.16666666666666666,4,1,1,0.5611000000000104,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,0,engaged_1,0.0,120.0,60.0,3,3,3,0.1111111111111111,7,1,1,0.2617199999999684,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,1,engaged_1,120.0,240.0,180.0,3,3,3,0.3333333333333333,5,1,1,0.3272799999998597,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,2,engaged_1,240.0,360.0,300.0,3,3,3,0.16666666666666666,5,1,1,0.6786499999999478,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,-3,engaged_1,-360.0,-240.0,-300.0,3,3,3,1.0,9,9,3,0.31675999999998794,9,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,-2,engaged_1,-240.0,-120.0,-180.0,3,3,3,0.8333333333333334,16,14,3,0.3527883333333743,14,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,-1,engaged_1,-120.0,0.0,-60.0,3,3,3,0.8083333333333332,16,12,3,0.3416300000000187,12,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,0,engaged_1,0.0,120.0,60.0,3,3,3,1.0,8,8,3,0.37255666666667747,8,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,1,engaged_1,120.0,240.0,180.0,3,3,3,0.5777777777777778,16,9,3,0.3392533333332987,9,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,2,engaged_1,240.0,360.0,300.0,3,3,3,0.775925925925926,18,14,3,0.3566849999999704,14,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,-3,engaged_1,-360.0,-240.0,-300.0,3,3,3,0.3333333333333333,6,2,2,0.29449999999991405,2,0,1,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,-2,engaged_1,-240.0,-120.0,-180.0,3,3,3,0.16666666666666666,4,1,1,0.6786499999999478,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,-1,engaged_1,-120.0,0.0,-60.0,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,0,no_reward,0.0,120.0,60.0,3,3,3,0.08333333333333333,10,1,1,0.16137000000003354,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,1,no_reward,120.0,240.0,180.0,3,3,3,0.3333333333333333,9,3,2,0.3656424999999217,3,0,1,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,3,3,3,0.0,9,0,0,,0,0,3,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,3,3,3,0.6666666666666666,15,10,3,0.34209999999999735,10,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,3,3,3,0.7314814814814815,19,14,3,0.3425833333332851,14,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,3,3,3,0.7634920634920634,18,14,3,0.3452149999999392,14,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,3,3,3,0.6083333333333333,28,17,3,0.33890666666665464,17,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,3,3,3,0.5306397306397307,30,16,3,0.37276666666673464,16,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,3,3,3,0.4925925925925925,28,14,3,0.3892749999999599,14,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.0,10,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.1111111111111111,8,1,1,0.19463999999993575,1,0,2,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.15,11,2,2,0.32692499999996016,2,0,1,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,3,3,3,0.0,11,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,3,3,3,0.2333333333333333,11,3,2,0.5786200000000576,3,0,1,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.4148148148148148,29,12,3,0.39508333333337003,12,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.376984126984127,28,9,3,0.3892399999999725,9,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.4425925925925926,27,12,3,0.34491000000006505,12,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,3,3,3,0.4074074074074074,27,11,3,0.37292666666652013,11,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,3,3,3,0.3232323232323232,31,10,3,0.40067833333337904,10,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,3,3,3,0.33164983164983164,28,9,3,0.3839949999998756,9,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.19444444444444442,10,2,2,0.31171999999992295,2,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.1111111111111111,10,1,1,0.16115000000036162,1,0,2,observed,equal_session_mean
614547,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.2222222222222222,7,2,2,0.46983499999987544,2,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,3,3,2,0.0,4,0,0,,0,1,3,observed,equal_session_mean
614547,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,3,3,3,0.4444444444444444,5,2,2,0.536574999999857,2,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.1074074074074074,27,3,2,0.33676999999988766,3,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.2518518518518518,28,7,3,0.4894366666667338,7,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.16363636363636366,33,5,2,0.4612124999999878,5,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,3,3,3,0.8888888888888888,12,11,3,0.3539783333332404,11,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,3,3,3,0.5499999999999999,19,11,3,0.33388833333325846,11,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,3,3,3,0.734920634920635,18,13,3,0.38157333333318394,13,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,3,0.0,6,0,0,,0,1,4,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.41666666666666663,10,4,3,0.3789766666666499,4,0,1,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,0,engaged_1,0.0,120.0,60.0,4,4,4,0.125,8,1,1,0.39482999999995627,1,0,3,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,1,engaged_1,120.0,240.0,180.0,4,4,4,0.20833333333333331,9,2,2,0.40987499999999955,2,0,2,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,2,engaged_1,240.0,360.0,300.0,4,4,4,0.125,9,1,1,0.4116300000000592,1,0,3,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.6708333333333334,27,18,4,0.4053250000000048,18,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.6527777777777778,31,20,4,0.38900375000002185,20,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.7589285714285714,24,18,4,0.3999925000000104,18,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,0,engaged_1,0.0,120.0,60.0,4,4,4,0.6785714285714286,29,20,4,0.5030124999999543,20,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,1,engaged_1,120.0,240.0,180.0,4,4,4,0.749702380952381,26,20,4,0.4326674999999369,20,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,2,engaged_1,240.0,360.0,300.0,4,4,4,0.7178571428571429,29,20,4,0.4244662499999521,20,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.29166666666666663,12,3,2,0.397264999999976,3,0,2,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,3,0.16666666666666666,8,1,1,0.4116300000000592,1,1,3,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.0,12,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.7723214285714286,26,20,4,0.45797999999996364,20,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.6873015873015873,31,21,4,0.41787624999996353,21,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.6125,22,14,4,0.52634374999991,14,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.5965909090909091,37,22,4,0.43207499999999754,22,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.44747474747474747,40,18,4,0.4072737499999448,18,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.27976190476190477,35,10,4,0.4363999999999635,10,0,0,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.0,12,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.0,14,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.2545454545454545,43,11,4,0.4694699999999443,11,0,0,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.1611111111111111,35,5,3,0.48319166666662267,5,0,1,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.2222222222222222,36,8,2,0.4402050000000486,8,0,2,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.21666666666666667,38,8,3,0.4473899999999655,8,0,1,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.17045454545454547,39,7,3,0.48333833333333587,7,0,1,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.050505050505050504,39,2,2,0.46965000000000146,2,0,2,observed,equal_session_mean
614608,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.08333333333333333,13,1,1,0.21129999999993743,1,0,3,observed,equal_session_mean
614608,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,4,4,4,0.25,7,1,1,0.4089899999999034,1,0,3,observed,equal_session_mean
614608,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.14090909090909093,38,6,3,0.5197266666666565,6,0,1,observed,equal_session_mean
614608,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.09027777777777778,33,3,2,0.45758999999986827,3,0,2,observed,equal_session_mean
614608,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.10328282828282828,38,4,3,0.4304299999999633,4,0,1,observed,equal_session_mean
614608,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,4,4,4,0.49375,25,12,4,0.43585749999988366,12,0,0,observed,equal_session_mean
614608,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,4,4,4,0.6785714285714286,28,19,4,0.4112724999998818,19,0,0,observed,equal_session_mean
614608,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,4,4,4,0.47619047619047616,34,16,3,0.47597499999983484,16,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.3333333333333333,8,2,2,0.5454249999999945,2,0,2,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,0,engaged_1,0.0,120.0,60.0,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,1,engaged_1,120.0,240.0,180.0,4,4,4,0.125,12,1,1,0.36104999999997744,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,2,engaged_1,240.0,360.0,300.0,4,4,4,0.125,8,1,1,0.4447699999999486,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.5944444444444444,24,12,4,0.5789937500000093,12,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.46825396825396826,26,10,4,0.5622937500000305,10,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.29047619047619044,27,7,3,0.554413333333334,7,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,0,engaged_1,0.0,120.0,60.0,4,4,4,0.3412698412698413,30,10,4,0.5786087499999439,10,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,1,engaged_1,120.0,240.0,180.0,4,4,4,0.3194444444444444,25,7,4,0.5518512499999986,7,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,2,engaged_1,240.0,360.0,300.0,4,4,4,0.39037698412698413,32,12,4,0.5518174999999559,12,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.125,10,1,1,0.36104999999997744,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.125,9,1,1,0.4447699999999486,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,3,0.0,8,0,0,,0,1,4,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.3125,13,3,2,0.5658750000000055,3,0,2,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.125,12,2,1,0.32023999999989883,2,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.3404761904761905,28,8,3,0.5728333333332595,8,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.4538690476190476,30,13,4,0.5100862499999579,13,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.24404761904761904,26,6,4,0.625752499999976,6,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.3170995670995671,36,11,4,0.45918749999998454,11,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.2515151515151515,40,10,4,0.5327224999999771,10,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.27013888888888893,36,10,3,0.5563199999999521,10,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.1875,12,3,1,0.42830999999978303,3,0,3,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.16666666666666666,13,2,2,0.5203099999999949,2,0,2,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.08333333333333333,12,1,1,0.4280300000000352,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.25,8,3,1,0.661830000000009,3,0,3,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.1827651515151515,38,7,3,0.4115233333333587,7,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.15555555555555556,38,6,3,0.6397933333333489,6,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.3611111111111111,38,13,3,0.4947700000000168,13,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.23809523809523808,34,8,4,0.4177375000000154,8,0,0,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.07777777777777778,35,3,2,0.5199074999999311,3,0,2,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.28939393939393937,40,11,4,0.5577137499998912,11,0,0,observed,equal_session_mean
615047,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.08333333333333333,16,1,1,0.394800000000032,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,3,0.3333333333333333,10,3,1,0.2434800000000905,3,1,3,observed,equal_session_mean
615047,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.08333333333333333,11,1,1,0.21150000000034197,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,4,4,2,0.0,4,0,0,,0,2,4,observed,equal_session_mean
615047,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,4,4,4,0.25,7,2,2,0.4866299999998773,2,0,2,observed,equal_session_mean
615047,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.36408730158730157,32,12,3,0.4757799999998345,12,0,1,observed,equal_session_mean
615047,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.19166666666666665,42,8,3,0.5314533333332747,8,0,1,observed,equal_session_mean
615047,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.2,39,8,2,0.48297999999999774,8,0,2,observed,equal_session_mean
615047,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,4,4,3,0.36507936507936506,11,5,2,0.45815749999997024,5,1,2,observed,equal_session_mean
615047,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,4,4,4,0.3,22,9,3,0.4346133333333455,9,0,1,observed,equal_session_mean
615047,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,4,4,4,0.5416666666666666,27,15,4,0.49108624999985295,15,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.10416666666666666,18,2,2,0.43727500000002806,2,0,2,observed,equal_session_mean
